speed,scenario,step,steps_after_target,run_id,sink_index,meaning_index,post_labor_current
gradual,full_bundle,180,20,37,0.105,0.5518803381198626,0.95
gradual,full_bundle,200,40,37,0.095,0.5508624090065026,0.95
gradual,full_bundle,170,10,38,0.11,0.5571224250538543,0.95
gradual,full_bundle,180,20,38,0.105,0.5381433782958265,0.95
gradual,full_bundle,200,40,38,0.175,0.5284920807227828,0.95
gradual,full_bundle,170,10,39,0.145,0.5525126901858991,0.95
gradual,full_bundle,180,20,39,0.11,0.5557670281457954,0.95
gradual,full_bundle,200,40,39,0.14,0.5475194697463683,0.95
gradual,full_bundle,170,10,40,0.15,0.5456825609056317,0.95
gradual,full_bundle,180,20,40,0.13,0.54351078619176,0.95
gradual,full_bundle,200,40,40,0.11,0.5514704317576319,0.95
gradual,full_bundle,170,10,41,0.17,0.5290323646654539,0.95
gradual,full_bundle,180,20,41,0.15,0.5389602469462791,0.95
gradual,full_bundle,200,40,41,0.155,0.5369974249976553,0.95
gradual,full_bundle,170,10,42,0.1,0.5610227963781818,0.95
gradual,full_bundle,180,20,42,0.085,0.5647322794249879,0.95
gradual,full_bundle,200,40,42,0.17,0.5518219463091726,0.95
gradual,full_bundle,170,10,43,0.085,0.5617908314904401,0.95
gradual,full_bundle,180,20,43,0.08,0.5696615941954913,0.95
gradual,full_bundle,200,40,43,0.105,0.5522423344849889,0.95
gradual,full_bundle,170,10,44,0.08,0.5617203035208774,0.95
gradual,full_bundle,180,20,44,0.13,0.5583947719707887,0.95
gradual,full_bundle,200,40,44,0.105,0.5756958473983279,0.95
gradual,full_bundle,170,10,45,0.085,0.5538560563198112,0.95
gradual,full_bundle,180,20,45,0.14,0.5498578283501261,0.95
gradual,full_bundle,200,40,45,0.115,0.5501953953372867,0.95
gradual,full_bundle,170,10,46,0.17,0.5412117686313153,0.95
gradual,full_bundle,180,20,46,0.14,0.54864579779157,0.95
gradual,full_bundle,200,40,46,0.125,0.5558908469953774,0.95
gradual,full_bundle,170,10,47,0.125,0.5567061812152262,0.95
gradual,full_bundle,180,20,47,0.11,0.5533394010405079,0.95
gradual,full_bundle,200,40,47,0.105,0.5516198581549525,0.95
gradual,full_bundle,170,10,48,0.17,0.5444250117170414,0.95
gradual,full_bundle,180,20,48,0.105,0.5527086723164643,0.95
gradual,full_bundle,200,40,48,0.135,0.5527405545696538,0.95
gradual,full_bundle,170,10,49,0.125,0.5527866600000982,0.95
gradual,full_bundle,180,20,49,0.11,0.5567984734228589,0.95
gradual,full_bundle,200,40,49,0.105,0.5511515948121322,0.95
