meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,band_occupancy,sink_collapsed,ratio,economic_weight,virtual_weight,scenario,post_labor,run_id
0.34798137733435297,0.76,0.035,0.205,0.025,0.415,0.32,0.2151021933729799,0.4491862058714433,0.95,0.46,1,8:1,0.8,0.1,ubi_only,0.95,35
0.36301923095476823,0.66,0.05,0.29,0.015,0.35,0.295,0.22765477382018123,0.47428569649969476,0.95,0.53,0,8:1,0.8,0.1,ubi_only,0.95,36
0.336806307080182,0.76,0.01,0.23,0.02,0.38,0.36,0.19749773914523844,0.4269222361148995,0.95,0.49,1,8:1,0.8,0.1,ubi_only,0.95,37
0.34592004446244146,0.755,0.04,0.205,0.025,0.41,0.32,0.20718891344870358,0.4429973885387914,0.95,0.455,1,8:1,0.8,0.1,ubi_only,0.95,38
0.3368317384551607,0.765,0.045,0.19,0.045,0.39,0.33,0.2057020423993088,0.44369258142739015,0.95,0.46,1,8:1,0.8,0.1,ubi_only,0.95,39
0.3515361754930034,0.735,0.04,0.225,0.0,0.4,0.335,0.21433387560208572,0.4507534279278188,0.95,0.505,1,8:1,0.8,0.1,ubi_only,0.95,40
0.35224100395866687,0.71,0.055,0.235,0.03,0.34,0.34,0.2151902407873034,0.4501884402808718,0.95,0.48,1,8:1,0.8,0.1,ubi_only,0.95,41
0.36006644154337936,0.705,0.035,0.26,0.01,0.4,0.295,0.228013644251201,0.47104042451319345,0.95,0.525,1,8:1,0.8,0.1,ubi_only,0.95,42
0.3402850898998586,0.75,0.02,0.23,0.035,0.35,0.365,0.20401675177185935,0.44320185929210454,0.95,0.435,1,8:1,0.8,0.1,ubi_only,0.95,43
0.3580722984237282,0.74,0.055,0.205,0.015,0.415,0.31,0.2238952000975285,0.45866388729709023,0.95,0.51,1,8:1,0.8,0.1,ubi_only,0.95,44
0.3577885117860658,0.72,0.025,0.255,0.025,0.41,0.285,0.22156334720378512,0.4689310679140554,0.95,0.515,1,8:1,0.8,0.1,ubi_only,0.95,45
0.35062505960008367,0.76,0.05,0.19,0.02,0.41,0.33,0.21461051697033917,0.4542082786344384,0.95,0.47,1,8:1,0.8,0.1,ubi_only,0.95,46
0.3438069599022029,0.75,0.035,0.215,0.045,0.425,0.28,0.21124284558824016,0.44327470269883196,0.95,0.48,1,8:1,0.8,0.1,ubi_only,0.95,47
0.3499702526919509,0.75,0.035,0.215,0.025,0.44,0.285,0.21621404217843804,0.44811711371416607,0.95,0.475,1,8:1,0.8,0.1,ubi_only,0.95,48
0.3562754100707064,0.705,0.055,0.24,0.01,0.37,0.325,0.21858022945456118,0.44612132616339834,0.95,0.485,1,8:1,0.8,0.1,ubi_only,0.95,49
0.42177293900821033,0.52,0.155,0.325,0.015,0.38,0.125,0.2690872087302248,0.48142073339813135,0.95,0.69,0,8:1,0.8,0.1,virtual_only,0.95,0
0.4075592283477439,0.57,0.11,0.32,0.02,0.39,0.16,0.25274665877188024,0.4705676564482988,0.95,0.655,0,8:1,0.8,0.1,virtual_only,0.95,1
0.4151706684235781,0.54,0.135,0.325,0.02,0.395,0.125,0.26423997208979644,0.5000926483663,0.95,0.695,0,8:1,0.8,0.1,virtual_only,0.95,2
0.4097604404068039,0.55,0.1,0.35,0.005,0.39,0.155,0.2549420958055627,0.47505408324601456,0.95,0.675,0,8:1,0.8,0.1,virtual_only,0.95,3
0.4096221825450458,0.51,0.135,0.355,0.005,0.31,0.195,0.2611657048957458,0.4825007542858824,0.95,0.665,0,8:1,0.8,0.1,virtual_only,0.95,4
0.4030882756655545,0.53,0.11,0.36,0.005,0.335,0.19,0.24164247704526326,0.45483165585678703,0.95,0.635,0,8:1,0.8,0.1,virtual_only,0.95,5
0.4081757560019335,0.545,0.09,0.365,0.005,0.35,0.19,0.2519109900912909,0.4749232276751056,0.95,0.645,0,8:1,0.8,0.1,virtual_only,0.95,6
0.42603534090644735,0.52,0.13,0.35,0.0,0.39,0.13,0.27446011579670876,0.496953582635411,0.95,0.675,0,8:1,0.8,0.1,virtual_only,0.95,7
0.41632538124540874,0.525,0.13,0.345,0.0,0.37,0.155,0.26445946647567964,0.4951733499419701,0.95,0.695,0,8:1,0.8,0.1,virtual_only,0.95,8
0.4220961022412699,0.475,0.135,0.39,0.0,0.345,0.13,0.267097681415732,0.49519398593052744,0.95,0.725,0,8:1,0.8,0.1,virtual_only,0.95,9
0.4103370089150891,0.545,0.09,0.365,0.0,0.41,0.135,0.25525341814468205,0.4790197328129041,0.95,0.7,0,8:1,0.8,0.1,virtual_only,0.95,10
0.41692661741770126,0.52,0.12,0.36,0.01,0.355,0.155,0.2637003393519432,0.49099592604222836,0.95,0.71,0,8:1,0.8,0.1,virtual_only,0.95,11
0.40464444456148785,0.58,0.12,0.3,0.0,0.38,0.2,0.25256437900918327,0.47573657255695223,0.95,0.625,0,8:1,0.8,0.1,virtual_only,0.95,12
0.4313077943466913,0.48,0.135,0.385,0.01,0.375,0.095,0.2764080597839553,0.49562366909268973,0.95,0.72,0,8:1,0.8,0.1,virtual_only,0.95,13
0.4440662613128656,0.39,0.2,0.41,0.01,0.245,0.135,0.29005072436844764,0.5021286322505926,0.95,0.76,0,8:1,0.8,0.1,virtual_only,0.95,14
0.41899845317821627,0.505,0.13,0.365,0.005,0.395,0.105,0.26900371136257467,0.4864282583578474,0.95,0.73,0,8:1,0.8,0.1,virtual_only,0.95,15
0.40661747508077967,0.555,0.095,0.35,0.0,0.395,0.16,0.24786623920444179,0.4627561402480942,0.95,0.715,0,8:1,0.8,0.1,virtual_only,0.95,16
0.4093786873562315,0.545,0.115,0.34,0.005,0.395,0.145,0.2549801814563865,0.4835819124010036,0.95,0.705,0,8:1,0.8,0.1,virtual_only,0.95,17
0.4142652367731845,0.51,0.115,0.375,0.005,0.335,0.17,0.2573984849177562,0.4788222427330699,0.95,0.685,0,8:1,0.8,0.1,virtual_only,0.95,18
0.40195696617460513,0.585,0.125,0.29,0.005,0.38,0.2,0.2412317517155476,0.44558015146393215,0.95,0.665,0,8:1,0.8,0.1,virtual_only,0.95,19
0.4286153907098772,0.495,0.17,0.335,0.0,0.345,0.15,0.26913407578048887,0.4805948808046213,0.95,0.685,0,8:1,0.8,0.1,virtual_only,0.95,20
0.4185017958751979,0.51,0.13,0.36,0.01,0.35,0.15,0.261334487304834,0.4845535234782986,0.95,0.725,0,8:1,0.8,0.1,virtual_only,0.95,21
0.40084646867055923,0.57,0.11,0.32,0.02,0.36,0.19,0.2478134680740949,0.4591646695324033,0.95,0.62,0,8:1,0.8,0.1,virtual_only,0.95,22
0.41965343070854083,0.49,0.13,0.38,0.01,0.345,0.135,0.2687371945224679,0.4929122955080639,0.95,0.675,0,8:1,0.8,0.1,virtual_only,0.95,23
0.42279589425972147,0.48,0.155,0.365,0.015,0.35,0.115,0.262759979542064,0.46161886725548,0.95,0.715,0,8:1,0.8,0.1,virtual_only,0.95,24
0.41940602296513957,0.49,0.115,0.395,0.01,0.34,0.14,0.2581430274302535,0.477599049246043,0.95,0.735,0,8:1,0.8,0.1,virtual_only,0.95,25
0.4183700542172768,0.555,0.15,0.295,0.005,0.41,0.14,0.26626836728229697,0.5064519248621924,0.95,0.675,0,8:1,0.8,0.1,virtual_only,0.95,26
0.40094457276357465,0.54,0.075,0.385,0.005,0.355,0.18,0.24843619847095202,0.47947793583578546,0.95,0.66,0,8:1,0.8,0.1,virtual_only,0.95,27
0.3943480021849701,0.58,0.105,0.315,0.015,0.36,0.205,0.24684074135751657,0.4761071186338488,0.95,0.62,0,8:1,0.8,0.1,virtual_only,0.95,28
0.41450565521027743,0.51,0.155,0.335,0.005,0.35,0.155,0.26265790316768145,0.5060385696877506,0.95,0.72,0,8:1,0.8,0.1,virtual_only,0.95,29
0.41085709518923347,0.555,0.135,0.31,0.0,0.37,0.185,0.26345196143518584,0.48812206139533404,0.95,0.615,0,8:1,0.8,0.1,virtual_only,0.95,30
0.42133943757328124,0.49,0.115,0.395,0.005,0.325,0.16,0.26786860740965557,0.5002428311916559,0.95,0.705,0,8:1,0.8,0.1,virtual_only,0.95,31
0.40839973944408586,0.54,0.12,0.34,0.005,0.365,0.17,0.266153318219186,0.512324941250769,0.95,0.655,0,8:1,0.8,0.1,virtual_only,0.95,32
0.43940748776549915,0.425,0.195,0.38,0.01,0.3,0.115,0.28675244689793705,0.5028643856897927,0.95,0.715,0,8:1,0.8,0.1,virtual_only,0.95,33
0.41779934785464545,0.525,0.15,0.325,0.01,0.325,0.19,0.2598969945700012,0.47723793627434685,0.95,0.65,0,8:1,0.8,0.1,virtual_only,0.95,34
0.4188961660628535,0.515,0.15,0.335,0.005,0.36,0.15,0.26510106918120047,0.4850053076750955,0.95,0.715,0,8:1,0.8,0.1,virtual_only,0.95,35
0.4303094644026699,0.475,0.185,0.34,0.005,0.32,0.15,0.27588739935538126,0.5096516863145714,0.95,0.725,0,8:1,0.8,0.1,virtual_only,0.95,36
0.4050216405920477,0.515,0.115,0.37,0.015,0.315,0.185,0.24551088965301382,0.4632246450151716,0.95,0.665,0,8:1,0.8,0.1,virtual_only,0.95,37
0.4147032884076662,0.535,0.12,0.345,0.01,0.38,0.145,0.2567105452988146,0.47938056667880147,0.95,0.69,0,8:1,0.8,0.1,virtual_only,0.95,38
0.40431507334203465,0.54,0.1,0.36,0.025,0.375,0.14,0.2525513452167447,0.47886993579700776,0.95,0.675,0,8:1,0.8,0.1,virtual_only,0.95,39
0.42109484626760035,0.5,0.135,0.365,0.0,0.355,0.145,0.26395473354099097,0.4870064799207472,0.95,0.69,0,8:1,0.8,0.1,virtual_only,0.95,40
0.42172933963151943,0.49,0.155,0.355,0.005,0.335,0.15,0.26558481183348187,0.4863243452108542,0.95,0.685,0,8:1,0.8,0.1,virtual_only,0.95,41
0.42892022702721233,0.465,0.165,0.37,0.005,0.33,0.13,0.2776689490757084,0.507281606784374,0.95,0.735,0,8:1,0.8,0.1,virtual_only,0.95,42
0.40651981967140977,0.565,0.105,0.33,0.01,0.37,0.185,0.25344285418692847,0.4791015910310215,0.95,0.65,0,8:1,0.8,0.1,virtual_only,0.95,43
0.42966241695711377,0.48,0.17,0.35,0.0,0.365,0.115,0.2750285791485393,0.4950995658336899,0.95,0.725,0,8:1,0.8,0.1,virtual_only,0.95,44
0.42982689597282864,0.465,0.14,0.395,0.005,0.345,0.115,0.27253572417863153,0.5059832391209889,0.95,0.775,0,8:1,0.8,0.1,virtual_only,0.95,45
0.4197142026860349,0.525,0.15,0.325,0.005,0.41,0.11,0.2643266695216413,0.4897889489852666,0.95,0.68,0,8:1,0.8,0.1,virtual_only,0.95,46
0.4121835986899228,0.53,0.11,0.36,0.01,0.35,0.17,0.26032337263295247,0.48066519868715746,0.95,0.735,0,8:1,0.8,0.1,virtual_only,0.95,47
0.4230439186357194,0.46,0.13,0.41,0.005,0.31,0.145,0.26695672301202417,0.48451770762684326,0.95,0.745,0,8:1,0.8,0.1,virtual_only,0.95,48
0.42557024304372254,0.51,0.15,0.34,0.0,0.35,0.16,0.26867466163589326,0.48163004227602235,0.95,0.7,0,8:1,0.8,0.1,virtual_only,0.95,49
0.44079412281744834,0.435,0.19,0.375,0.015,0.325,0.095,0.2928294815076121,0.4984470209806025,0.95,0.765,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,0
0.4268482922067623,0.485,0.15,0.365,0.015,0.345,0.125,0.27660852331024743,0.48801164527804675,0.95,0.7,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,1
0.43547773363842573,0.45,0.16,0.39,0.01,0.33,0.11,0.28826388211417053,0.5171586061941555,0.95,0.755,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,2
0.42854640312204195,0.475,0.155,0.37,0.005,0.345,0.125,0.27838293875199016,0.4920799607902667,0.95,0.74,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,3
0.42755575995823036,0.48,0.17,0.35,0.005,0.315,0.16,0.2838654421398412,0.4992220567788438,0.95,0.72,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,4
0.422023335001427,0.48,0.17,0.35,0.005,0.33,0.145,0.2652223635033127,0.4720159320900703,0.95,0.705,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,5
0.4274354405366643,0.455,0.14,0.405,0.005,0.305,0.145,0.2755318270994362,0.4923322117139321,0.95,0.68,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,6
0.4453208743889634,0.44,0.19,0.37,0.0,0.35,0.09,0.29832345235632,0.5138004242785477,0.95,0.75,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,7
0.4357281730901238,0.46,0.185,0.355,0.0,0.335,0.125,0.2887219556717134,0.5125644504875524,0.95,0.74,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,8
0.44026418662536315,0.42,0.155,0.425,0.0,0.32,0.1,0.29040777719795285,0.511603853193129,0.95,0.775,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,9
0.4285761944278701,0.485,0.16,0.355,0.0,0.395,0.09,0.2788010323475557,0.49590214635050883,0.95,0.765,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,10
0.4371864169073051,0.42,0.16,0.42,0.005,0.285,0.13,0.28802686614952644,0.5082306193751337,0.95,0.72,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,11
0.4233106196680482,0.51,0.14,0.35,0.0,0.375,0.135,0.27600816182157284,0.49256808687108417,0.95,0.69,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,12
0.4502337347433392,0.405,0.175,0.42,0.01,0.32,0.075,0.30011969618103185,0.5127783658298264,0.95,0.775,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,13
0.46287260105027855,0.325,0.255,0.42,0.005,0.215,0.105,0.3133918263322348,0.5190655195119284,0.95,0.775,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,14
0.43750853277022417,0.455,0.145,0.4,0.005,0.375,0.075,0.29253901047304565,0.5033852198812693,0.95,0.78,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,15
0.4267938125267912,0.47,0.12,0.41,0.0,0.345,0.125,0.2716699706381057,0.48015531436031594,0.95,0.745,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,16
0.42782088086238607,0.5,0.13,0.37,0.005,0.4,0.095,0.2783319611713519,0.5007726168898222,0.95,0.765,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,17
0.4326801994037345,0.445,0.18,0.375,0.0,0.305,0.14,0.280132550291111,0.4950841454615425,0.95,0.725,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,18
0.42023390365247126,0.505,0.15,0.345,0.005,0.34,0.16,0.26434411380018097,0.46283267251021626,0.95,0.7,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,19
0.4470866575131084,0.435,0.22,0.345,0.0,0.315,0.12,0.29269106066626516,0.49741387881713495,0.95,0.73,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,20
0.43735696619808373,0.44,0.155,0.405,0.01,0.32,0.11,0.28457924382963234,0.5017734291478796,0.95,0.755,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,21
0.4188220967429537,0.495,0.145,0.36,0.01,0.305,0.18,0.27033715314135165,0.4760567530358658,0.95,0.66,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,22
0.43678510797214243,0.445,0.165,0.39,0.01,0.33,0.105,0.2918793601238174,0.5099954214982223,0.95,0.7,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,23
0.44063539575827704,0.445,0.19,0.365,0.01,0.345,0.09,0.2859647588727067,0.4786427638090089,0.95,0.755,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,24
0.43758571719614436,0.435,0.145,0.42,0.01,0.31,0.115,0.2814243489392625,0.49486704172019086,0.95,0.76,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,25
0.43803728902039785,0.45,0.19,0.36,0.005,0.335,0.11,0.28989723281777086,0.5235932236311001,0.95,0.74,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,26
0.4180368019626304,0.49,0.105,0.405,0.005,0.33,0.155,0.2709801940929669,0.4960433223461452,0.95,0.715,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,27
0.41277657868682277,0.52,0.135,0.345,0.01,0.36,0.15,0.26978877453743294,0.49306476606282884,0.95,0.665,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,28
0.43361385877102054,0.455,0.18,0.365,0.005,0.32,0.13,0.2860610057818199,0.5233740046579298,0.95,0.755,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,29
0.428272427536432,0.515,0.17,0.315,0.0,0.39,0.125,0.2865507044667817,0.5055917905090089,0.95,0.655,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,30
0.4408427166049954,0.42,0.13,0.45,0.0,0.315,0.105,0.29160991872645103,0.5174099503611117,0.95,0.735,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,31
0.42574638806992676,0.49,0.135,0.375,0.005,0.345,0.14,0.28917502553263696,0.5293748821268486,0.95,0.675,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,32
0.4570655433611524,0.37,0.22,0.41,0.01,0.27,0.09,0.30958709957199537,0.5202361326722069,0.95,0.725,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,33
0.4362823706133585,0.445,0.185,0.37,0.01,0.3,0.135,0.28283991306422207,0.49427239658265804,0.95,0.7,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,34
0.4371902900221252,0.455,0.18,0.365,0.005,0.335,0.115,0.2881780119763168,0.5016008098170963,0.95,0.745,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,35
0.44814415063718754,0.41,0.24,0.35,0.005,0.305,0.1,0.298877596571962,0.5267997328949976,0.95,0.74,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,36
0.4238880531512933,0.445,0.155,0.4,0.01,0.3,0.135,0.26861285695288684,0.4800789425763588,0.95,0.72,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,37
0.43288650609434015,0.45,0.155,0.395,0.01,0.33,0.11,0.2796352218960461,0.49647991740373415,0.95,0.745,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,38
0.4233834988902969,0.455,0.13,0.415,0.025,0.3,0.13,0.27558201784851244,0.49593222130406533,0.95,0.725,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,39
0.4399902464021311,0.435,0.18,0.385,0.0,0.345,0.09,0.28741104906889325,0.504114737859096,0.95,0.73,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,40
0.4396907044364019,0.46,0.2,0.34,0.0,0.33,0.13,0.28900300300465653,0.5032104910810912,0.95,0.715,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,41
0.44772252023145015,0.415,0.225,0.36,0.005,0.32,0.09,0.301133369647358,0.524143148088473,0.95,0.765,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,42
0.4244591821008346,0.52,0.145,0.335,0.0,0.38,0.14,0.27681809633136684,0.49618629178796536,0.95,0.695,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,43
0.4473943366598229,0.435,0.195,0.37,0.0,0.355,0.08,0.29826042305498446,0.512377100327589,0.95,0.76,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,44
0.44901258383376863,0.385,0.175,0.44,0.005,0.29,0.09,0.2964278168757602,0.5232743621004,0.95,0.8,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,45
0.4389691099759163,0.46,0.17,0.37,0.005,0.38,0.075,0.2881512212798658,0.5069229697747363,0.95,0.735,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,46
0.43120739544105274,0.46,0.135,0.405,0.0,0.315,0.145,0.2837203007872857,0.4978769937948268,0.95,0.775,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,47
0.4412050511045031,0.39,0.16,0.45,0.005,0.28,0.105,0.2900519428436774,0.5014946928107283,0.95,0.77,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,48
0.44510156902129294,0.43,0.195,0.375,0.0,0.295,0.135,0.29265170158469617,0.49861914816568087,0.95,0.705,0,8:1,0.8,0.1,ubi_plus_virtual,0.95,49
0.3220853314216589,0.815,0.035,0.15,0.045,0.385,0.385,0.18301384478473995,0.40622273102804257,0.95,0.37,1,12:1,0.831,0.069,baseline,0.95,0
0.3246875403565227,0.785,0.04,0.175,0.035,0.34,0.41,0.1875600239351445,0.43595814465312344,0.95,0.415,1,12:1,0.831,0.069,baseline,0.95,1
0.3233708435661521,0.785,0.01,0.205,0.045,0.365,0.375,0.18907699037964604,0.42941981728247897,0.95,0.385,1,12:1,0.831,0.069,baseline,0.95,2
0.30884884993463296,0.83,0.01,0.16,0.07,0.365,0.395,0.1717352064336734,0.41084629836411546,0.95,0.335,1,12:1,0.831,0.069,baseline,0.95,3
0.3315576628246879,0.755,0.025,0.22,0.02,0.35,0.385,0.19049583477941515,0.429385788759393,0.95,0.405,1,12:1,0.831,0.069,baseline,0.95,4
0.3293474476611466,0.805,0.035,0.16,0.035,0.38,0.39,0.19038183177494844,0.4388818066542951,0.95,0.41,1,12:1,0.831,0.069,baseline,0.95,5
0.33153346027131164,0.815,0.02,0.165,0.015,0.425,0.375,0.18622666040361716,0.43123592547949086,0.95,0.405,1,12:1,0.831,0.069,baseline,0.95,6
0.33476815108186186,0.795,0.045,0.16,0.045,0.4,0.35,0.19630668204053706,0.4277000784221818,0.95,0.44,1,12:1,0.831,0.069,baseline,0.95,7
0.33813711998760937,0.765,0.045,0.19,0.025,0.385,0.355,0.19813157310972315,0.440097872046165,0.95,0.47,1,12:1,0.831,0.069,baseline,0.95,8
0.3289257861302282,0.815,0.035,0.15,0.025,0.39,0.4,0.18986149780778847,0.42543098362704784,0.95,0.44,1,12:1,0.831,0.069,baseline,0.95,9
0.32068950834330096,0.815,0.01,0.175,0.055,0.4,0.36,0.18360976221042524,0.41611824147831983,0.95,0.4,1,12:1,0.831,0.069,baseline,0.95,10
0.33927973903059916,0.81,0.04,0.15,0.04,0.445,0.325,0.20676544828856622,0.46461284767377703,0.95,0.455,1,12:1,0.831,0.069,baseline,0.95,11
0.3307343015289243,0.785,0.03,0.185,0.04,0.36,0.385,0.19344801563534475,0.431837166286348,0.95,0.38,1,12:1,0.831,0.069,baseline,0.95,12
0.33979050659870197,0.775,0.025,0.2,0.03,0.405,0.34,0.19629229756842115,0.4425326751839282,0.95,0.48,1,12:1,0.831,0.069,baseline,0.95,13
0.339081179334153,0.8,0.035,0.165,0.015,0.44,0.345,0.1879366413902612,0.42389932333062064,0.95,0.425,1,12:1,0.831,0.069,baseline,0.95,14
0.32569120390955236,0.805,0.02,0.175,0.025,0.395,0.385,0.18650240401489301,0.43396415585442355,0.95,0.38,1,12:1,0.831,0.069,baseline,0.95,15
0.32520732798662566,0.82,0.035,0.145,0.03,0.405,0.385,0.1856479290763056,0.4253502051602523,0.95,0.39,1,12:1,0.831,0.069,baseline,0.95,16
0.33013055486222215,0.77,0.035,0.195,0.03,0.365,0.375,0.19056983019254134,0.4336250880253478,0.95,0.445,1,12:1,0.831,0.069,baseline,0.95,17
0.33016774961470446,0.795,0.025,0.18,0.035,0.39,0.37,0.1914141323248262,0.445325737859217,0.95,0.36,1,12:1,0.831,0.069,baseline,0.95,18
0.33435257632396875,0.77,0.02,0.21,0.025,0.36,0.385,0.19757059977504368,0.44017623088002794,0.95,0.425,1,12:1,0.831,0.069,baseline,0.95,19
0.32240219718218527,0.85,0.02,0.13,0.015,0.43,0.405,0.18255341465018232,0.4329204414118922,0.95,0.395,1,12:1,0.831,0.069,baseline,0.95,20
0.3331333833553579,0.78,0.015,0.205,0.045,0.43,0.305,0.1965726923297403,0.44571462821966307,0.95,0.425,1,12:1,0.831,0.069,baseline,0.95,21
0.3520868354060693,0.735,0.075,0.19,0.005,0.38,0.35,0.2129114902461044,0.4506438390862775,0.95,0.445,1,12:1,0.831,0.069,baseline,0.95,22
0.33172180233320275,0.8,0.03,0.17,0.02,0.395,0.385,0.1935778484822161,0.4160469094889758,0.95,0.415,1,12:1,0.831,0.069,baseline,0.95,23
0.3329465751969893,0.775,0.03,0.195,0.04,0.36,0.375,0.19050597642004735,0.43858210168555845,0.95,0.42,1,12:1,0.831,0.069,baseline,0.95,24
0.33509885698185743,0.74,0.045,0.215,0.035,0.32,0.385,0.19460919270454624,0.42718121867385145,0.95,0.41,1,12:1,0.831,0.069,baseline,0.95,25
0.3387719601149696,0.8,0.03,0.17,0.025,0.385,0.39,0.2008678107571563,0.4561638742663169,0.95,0.43,1,12:1,0.831,0.069,baseline,0.95,26
0.32718339426721554,0.785,0.04,0.175,0.025,0.345,0.415,0.19066579884567011,0.41900769358366835,0.95,0.38,1,12:1,0.831,0.069,baseline,0.95,27
0.30764546454383146,0.83,0.02,0.15,0.06,0.32,0.45,0.1679330942884315,0.4121470970148274,0.95,0.315,1,12:1,0.831,0.069,baseline,0.95,28
0.3295062306314845,0.775,0.03,0.195,0.025,0.36,0.39,0.18654262334273292,0.41968526496112885,0.95,0.415,1,12:1,0.831,0.069,baseline,0.95,29
0.3269212216493655,0.855,0.015,0.13,0.03,0.47,0.355,0.18511256171602283,0.40791568016414204,0.95,0.415,1,12:1,0.831,0.069,baseline,0.95,30
0.32471536382547084,0.835,0.02,0.145,0.03,0.42,0.385,0.1867875981098421,0.4218793317776837,0.95,0.415,1,12:1,0.831,0.069,baseline,0.95,31
0.3301225569686775,0.785,0.025,0.19,0.04,0.415,0.33,0.18989768579702893,0.42677130489452897,0.95,0.4,1,12:1,0.831,0.069,baseline,0.95,32
0.32945819524009595,0.825,0.035,0.14,0.035,0.445,0.345,0.1910207924048045,0.43176268804898327,0.95,0.39,1,12:1,0.831,0.069,baseline,0.95,33
0.3306820230453569,0.765,0.045,0.19,0.03,0.315,0.42,0.19070307563665082,0.43332402571375467,0.95,0.4,1,12:1,0.831,0.069,baseline,0.95,34
0.3310417638642542,0.77,0.015,0.215,0.03,0.385,0.355,0.19551526430732802,0.4390769899882182,0.95,0.45,1,12:1,0.831,0.069,baseline,0.95,35
0.3396478162511467,0.735,0.03,0.235,0.025,0.34,0.37,0.1963632479212981,0.4234468334518964,0.95,0.45,1,12:1,0.831,0.069,baseline,0.95,36
0.3210890503083371,0.795,0.03,0.175,0.035,0.37,0.39,0.18053245774272753,0.41919079514799423,0.95,0.39,1,12:1,0.831,0.069,baseline,0.95,37
0.3273469999033241,0.805,0.015,0.18,0.04,0.405,0.36,0.19180964572741646,0.4385666902967163,0.95,0.405,1,12:1,0.831,0.069,baseline,0.95,38
0.3385671472309729,0.745,0.035,0.22,0.03,0.385,0.33,0.19900909025293478,0.438325093648095,0.95,0.43,1,12:1,0.831,0.069,baseline,0.95,39
0.33681994049850206,0.75,0.025,0.225,0.025,0.365,0.36,0.1887618299299747,0.43143282159406987,0.95,0.45,1,12:1,0.831,0.069,baseline,0.95,40
0.32153386218554936,0.805,0.045,0.15,0.05,0.335,0.42,0.1787806853577016,0.3972086584701037,0.95,0.365,1,12:1,0.831,0.069,baseline,0.95,41
0.3271254270162498,0.78,0.015,0.205,0.02,0.335,0.425,0.18663318086734282,0.4275518221649328,0.95,0.415,1,12:1,0.831,0.069,baseline,0.95,42
0.3417587684020579,0.78,0.045,0.175,0.035,0.42,0.325,0.1981380038418861,0.442854166144943,0.95,0.475,1,12:1,0.831,0.069,baseline,0.95,43
0.3433125311076882,0.76,0.04,0.2,0.03,0.41,0.32,0.2044935316565116,0.45489393823227126,0.95,0.465,1,12:1,0.831,0.069,baseline,0.95,44
0.3344804720821577,0.785,0.035,0.18,0.02,0.335,0.43,0.19180938870743738,0.43781338686838095,0.95,0.43,1,12:1,0.831,0.069,baseline,0.95,45
